country,submittedon,submittedby,surveydate,community,controlsite,controlsitename,reefzone,locationname,locationstatus,lat,lon,location,transectnumber,divername,waterdepth,temperature,reefslope,transectarea,species,fishcount,density_ind_ha,length,sizeclass,country_full,level1_name,level2_name,ma_name,ma_area,biomass_kg_ha,a,b,lmax,family
IDN,2019-04-21T00:00:00Z,RRD,2019-04-21T00:00:00Z,Siompu,false,NA,Fore Reef,SIOMP6,reserve,-5.62037,122.51912,POINT(122.51912 -5.62037),3,SABARUDIN,5,30,Flat,250,Acanthurus nigrofuscus,4,160.0,19.0,20-Oct,Indonesia,South East Sulawesi,Buton Selatan,Siompu,11785,41.246358307909325,0.03822833333333333,2.9942283333333335,18.7,Acanthuridae
IDN,2019-04-21T00:00:00Z,RRD,2019-04-21T00:00:00Z,Siompu,false,NA,Fore Reef,SIOMP6,reserve,-5.62037,122.51912,POINT(122.51912 -5.62037),1,SABARUDIN,5,30,Flat,250,Acanthurus nigrofuscus,4,160.0,17.0,20-Oct,Indonesia,South East Sulawesi,Buton Selatan,Siompu,11785,29.563127061173887,0.03822833333333333,2.9942283333333335,18.7,Acanthuridae
IDN,2019-04-21T00:00:00Z,RRD,2019-04-21T00:00:00Z,Siompu,false,NA,Fore Reef,SIOMP6,reserve,-5.62037,122.51912,POINT(122.51912 -5.62037),3,SABARUDIN,5,30,Flat,250,Odonus niger,15,600.0,18.0,20-Oct,Indonesia,South East Sulawesi,Buton Selatan,Siompu,11785,98.74887835831447,0.030776666666666664,2.97,32.0,Balistidae
IDN,2019-04-21T00:00:00Z,RRD,2019-04-21T00:00:00Z,Siompu,false,NA,Fore Reef,SIOMP6,reserve,-5.62037,122.51912,POINT(122.51912 -5.62037),2,SABARUDIN,5,30,Flat,250,Acanthurus nigrofuscus,2,80.0,18.0,20-Oct,Indonesia,South East Sulawesi,Buton Selatan,Siompu,11785,17.540737609392195,0.03822833333333333,2.9942283333333335,18.7,Acanthuridae
IDN,2019-04-21T00:00:00Z,RRD,2019-04-21T00:00:00Z,Siompu,false,NA,Fore Reef,SIOMP6,reserve,-5.62037,122.51912,POINT(122.51912 -5.62037),2,SABARUDIN,5,30,Flat,250,Siganus virgatus,4,160.0,20.0,20-30,Indonesia,South East Sulawesi,Buton Selatan,Siompu,11785,52.95210339014212,0.0204,3.236,16.5,Siganidae
IDN,2019-04-21T00:00:00Z,RRD,2019-04-21T00:00:00Z,Siompu,false,NA,Fore Reef,SIOMP6,reserve,-5.62037,122.51912,POINT(122.51912 -5.62037),1,SABARUDIN,5,30,Flat,250,Acanthurus olivaceus,3,120.0,16.0,20-Oct,Indonesia,South East Sulawesi,Buton Selatan,Siompu,11785,20.004878760186998,0.035333333333333335,3.051,29.8,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),1,SUDIAR,5,29,Wall,250,Epinephelus merra,2,80.0,17.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,6.998229931491731,0.012393999999999999,3.127872,28.0,Serranidae
IDN,2019-05-14T00:00:00Z,RRD,2019-05-14T00:00:00Z,Kulisusu,false,NA,Fore Reef,KULIS3,ma,-4.78552,123.15209,POINT(123.15209 -4.78552),2,SUDIAR,7,30,Slope,250,Siganus vulpinus,3,120.0,23.0,20-30,Indonesia,South East Sulawesi,Buton Utara,Kulisusu,7462,32.770597800000004,0.022445,3.0,21.2,Siganidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),1,SUDIAR,5,29,Wall,250,Epinephelus merra,3,120.0,20.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,17.452113648530396,0.012393999999999999,3.127872,28.0,Serranidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),1,SUDIAR,5,29,Wall,250,Lutjanus fulvus,2,80.0,20.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,16.51139155404657,0.02399333333333333,3.024221666666667,31.0,Lutjanidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),2,SUDIAR,5,29,Wall,250,Epinephelus merra,1,40.0,14.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,1.9063966858895174,0.012393999999999999,3.127872,28.0,Serranidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),2,SUDIAR,5,29,Wall,250,Epinephelus merra,2,80.0,16.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,5.789414669124208,0.012393999999999999,3.127872,28.0,Serranidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),1,SUDIAR,5,29,Wall,250,Ctenochaetus binotatus,3,120.0,18.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,23.718687336292064,0.06055333333333333,2.79921,15.3,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),3,SUDIAR,5,29,Wall,1000,Monotaxis grandoculis,2,20.0,36.0,30-40,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,20.218267628857,0.03375142857142857,2.876318571428571,57.0,Lethrinidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),1,SUDIAR,5,29,Wall,250,Lutjanus fulvus,1,40.0,30.0,30-40,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,28.137964782783826,0.02399333333333333,3.024221666666667,31.0,Lutjanidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),2,SUDIAR,5,29,Wall,1000,Naso fageni,9,90.0,37.0,30-40,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,90.94746149999999,0.01995,3.0,,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),1,SUDIAR,5,29,Wall,250,Chlorurus sordidus,4,160.0,25.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,68.12782366571597,0.020591666666666668,3.087051666666667,37.0,Scaridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),1,SUDIAR,5,29,Wall,250,Acanthurus nigricans,8,320.0,12.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,16.276443939898176,0.067,2.669,,Acanthuridae
IDN,2019-05-14T00:00:00Z,RRD,2019-05-14T00:00:00Z,Kulisusu,false,NA,Fore Reef,KULIS3,ma,-4.78552,123.15209,POINT(123.15209 -4.78552),2,SUDIAR,7,30,Slope,250,Zebrasoma scopas,3,120.0,20.0,20-30,Indonesia,South East Sulawesi,Buton Utara,Kulisusu,7462,33.44110319205881,0.03365,3.011548,16.0,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),2,SUDIAR,5,29,Wall,250,Zebrasoma scopas,4,160.0,12.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,9.574391333239141,0.03365,3.011548,16.0,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),1,SUDIAR,5,29,Wall,250,Zebrasoma scopas,4,160.0,14.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,15.230867667784391,0.03365,3.011548,16.0,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),3,SUDIAR,5,29,Wall,250,Acanthurus nigricans,3,120.0,20.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,23.861904716139637,0.067,2.669,,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),1,SUDIAR,5,29,Wall,250,Zebrasoma scopas,2,80.0,18.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,16.23261385756513,0.03365,3.011548,16.0,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),1,SUDIAR,5,29,Wall,250,Chlorurus sordidus,6,240.0,20.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,51.31561729486648,0.020591666666666668,3.087051666666667,37.0,Scaridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),1,SUDIAR,5,29,Wall,250,Siganus vulpinus,4,160.0,20.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,28.729599999999998,0.022445,3.0,21.2,Siganidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),3,SUDIAR,5,29,Wall,250,Lutjanus fulvus,2,80.0,23.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,25.196916708978055,0.02399333333333333,3.024221666666667,31.0,Lutjanidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),1,SUDIAR,5,29,Wall,250,Acanthurus nigricans,6,240.0,16.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,26.30766349619671,0.067,2.669,,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),2,SUDIAR,5,29,Wall,250,Naso hexacanthus,16,640.0,32.0,30-40,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,471.8988104307393,0.031285,2.904915,53.4,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),2,SUDIAR,5,29,Wall,250,Acanthurus nigricans,3,120.0,20.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,23.861904716139637,0.067,2.669,,Acanthuridae
IDN,2019-05-14T00:00:00Z,RRD,2019-05-14T00:00:00Z,Kulisusu,false,NA,Fore Reef,KULIS4,ma,-4.81598,123.16839,POINT(123.16839 -4.81598),1,SABARUDIN,9,29,Wall,250,Zebrasoma scopas,2,80.0,24.0,20-30,Indonesia,South East Sulawesi,Buton Utara,Kulisusu,7462,38.605346972345444,0.03365,3.011548,16.0,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),3,SUDIAR,5,29,Wall,250,Acanthurus nigricans,2,80.0,13.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,5.038248647733649,0.067,2.669,,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),2,SUDIAR,5,29,Wall,250,Odonus niger,34,1360.0,20.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,306.0691633209834,0.030776666666666664,2.97,32.0,Balistidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),2,SUDIAR,5,29,Wall,250,Siganus puellus,4,160.0,18.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,16.987006597525376,0.017713333333333334,3.009463333333333,24.0,Siganidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),3,SUDIAR,5,29,Wall,250,Odonus niger,23,920.0,20.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,207.04678695242995,0.030776666666666664,2.97,32.0,Balistidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),2,SUDIAR,5,29,Wall,250,Zebrasoma scopas,3,120.0,15.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,14.061174362104161,0.03365,3.011548,16.0,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),3,SUDIAR,5,29,Wall,250,Chlorurus sordidus,6,240.0,15.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,21.113353662769587,0.020591666666666668,3.087051666666667,37.0,Scaridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),1,SUDIAR,5,29,Wall,250,Acanthurus nigricans,4,160.0,20.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,31.81587295485285,0.067,2.669,,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),3,SUDIAR,5,29,Wall,250,Zebrasoma scopas,5,200.0,15.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,23.435290603506935,0.03365,3.011548,16.0,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),3,SUDIAR,5,29,Wall,250,Odonus niger,12,480.0,15.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,45.96781466156785,0.030776666666666664,2.97,32.0,Balistidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),3,SUDIAR,5,29,Wall,250,Siganus vulpinus,3,120.0,18.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,15.707908799999998,0.022445,3.0,21.2,Siganidae
IDN,2019-05-14T00:00:00Z,RRD,2019-05-14T00:00:00Z,Kulisusu,false,NA,Fore Reef,KULIS4,ma,-4.81598,123.16839,POINT(123.16839 -4.81598),2,SABARUDIN,9,29,Wall,250,Lutjanus decussatus,2,80.0,26.0,20-30,Indonesia,South East Sulawesi,Buton Utara,Kulisusu,7462,35.0184056543931,0.02805,2.9635,22.5,Lutjanidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),2,SUDIAR,5,29,Wall,250,Odonus niger,27,1080.0,15.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,103.42758298852766,0.030776666666666664,2.97,32.0,Balistidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),3,SUDIAR,5,29,Wall,250,Zebrasoma scopas,2,80.0,12.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,4.787195666619571,0.03365,3.011548,16.0,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),3,SUDIAR,5,29,Wall,250,Naso fageni,5,200.0,34.0,30-40,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,156.82296,0.01995,3.0,,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT1,reserve,-5.31553,123.20327,POINT(123.20327 -5.31553),2,SUDIAR,5,29,Wall,250,Lutjanus fulviflamma,3,120.0,20.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,22.123835659065247,0.027075555555555558,2.9462055555555553,37.0,Lutjanidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),3,SUDIAR,5,29,Slope,250,Zebrasoma scopas,2,80.0,15.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,9.374116241402772,0.03365,3.011548,16.0,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),3,SUDIAR,5,29,Slope,250,Macolor niger,2,80.0,26.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,30.391282008439976,0.02233,2.99,56.5,Lutjanidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),2,SUDIAR,5,29,Slope,250,Siganus punctatus,3,120.0,18.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,19.779654812431996,0.020527999999999998,3.110632,36.5,Siganidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),1,SUDIAR,5,29,Slope,250,Zebrasoma scopas,3,120.0,14.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,11.423150750838293,0.03365,3.011548,16.0,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),3,SUDIAR,5,29,Slope,250,Chlorurus bleekeri,4,160.0,18.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,33.128431893380856,0.0415,2.946,28.0,Scaridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),1,SUDIAR,5,29,Slope,250,Acanthurus nigricans,3,120.0,15.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,11.072447230089084,0.067,2.669,,Acanthuridae
IDN,2019-05-14T00:00:00Z,RRD,2019-05-14T00:00:00Z,Kulisusu,false,NA,Fore Reef,KULIS4,ma,-4.81598,123.16839,POINT(123.16839 -4.81598),2,SABARUDIN,9,29,Wall,250,Epinephelus fasciatus,1,40.0,30.0,30-40,Indonesia,South East Sulawesi,Buton Utara,Kulisusu,7462,16.748199225393886,0.019938333333333332,2.9261099999999995,52.0,Serranidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),3,SUDIAR,5,29,Slope,250,Ctenochaetus striatus,5,200.0,24.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,102.67364695187874,0.037621666666666664,2.9959116666666663,21.0,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),3,SUDIAR,5,29,Slope,250,Lutjanus decussatus,4,160.0,18.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,23.553362551276813,0.02805,2.9635,22.5,Lutjanidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),3,SUDIAR,5,29,Slope,250,Acanthurus nigricans,3,120.0,20.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,23.861904716139637,0.067,2.669,,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),1,SUDIAR,5,29,Slope,250,Acanthurus nigricans,4,160.0,18.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,24.016908388619296,0.067,2.669,,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),2,SUDIAR,5,29,Slope,250,Macolor niger,1,40.0,30.0,30-40,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,23.309945923751023,0.02233,2.99,56.5,Lutjanidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),2,SUDIAR,5,29,Slope,250,Chlorurus bleekeri,4,160.0,20.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,45.18584899085417,0.0415,2.946,28.0,Scaridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),1,SUDIAR,5,29,Slope,250,Lutjanus decussatus,4,160.0,15.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,13.721427474337347,0.02805,2.9635,22.5,Lutjanidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),1,SUDIAR,5,29,Slope,250,Lutjanus decussatus,2,80.0,12.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,3.5414121687496505,0.02805,2.9635,22.5,Lutjanidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),1,SUDIAR,5,29,Slope,250,Cephalopholis argus,2,80.0,34.0,30-40,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,57.83500298227848,0.012438571428571429,3.1109342857142863,45.9,Serranidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),1,SUDIAR,5,29,Slope,250,Epinephelus merra,2,80.0,16.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,5.789414669124208,0.012393999999999999,3.127872,28.0,Serranidae
IDN,2019-05-14T00:00:00Z,RRD,2019-05-14T00:00:00Z,Kulisusu,false,NA,Fore Reef,KULIS4,ma,-4.81598,123.16839,POINT(123.16839 -4.81598),2,SABARUDIN,9,29,Wall,250,Zebrasoma scopas,3,120.0,24.0,20-30,Indonesia,South East Sulawesi,Buton Utara,Kulisusu,7462,57.90802045851818,0.03365,3.011548,16.0,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),2,SUDIAR,5,29,Slope,250,Zebrasoma scopas,2,80.0,18.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,16.23261385756513,0.03365,3.011548,16.0,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),1,SUDIAR,5,29,Slope,1000,Plectorhinchus lessonii,2,20.0,38.0,30-40,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,18.502229048784233,0.0195,2.96,,Haemulidae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),2,SUDIAR,5,29,Slope,250,Acanthurus nigricans,2,80.0,20.0,20-30,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,15.907936477426425,0.067,2.669,,Acanthuridae
IDN,2019-05-12T00:00:00Z,RRD,2019-05-12T00:00:00Z,Siontapina - Lasel,false,NA,Fore Reef,SIONT2,ma,-5.34145,123.19197,POINT(123.19197 -5.34145),1,SUDIAR,5,29,Slope,250,Zebrasoma scopas,5,200.0,12.0,20-Oct,Indonesia,South East Sulawesi,Buton,Siontapina - Lasel,9502,11.967989166548929,0.03365,3.011548,16.0,Acanthuridae
